1049,Meno1049,Priezvisko1049,3,1,1998
105,Meno105,Priezvisko105,3,1,1998
1050,Meno1050,Priezvisko1050,3,1,1998
1051,Meno1051,Priezvisko1051,3,1,1998
1052,Meno1052,Priezvisko1052,3,1,1998
1053,Meno1053,Priezvisko1053,3,1,1998
1054,Meno1054,Priezvisko1054,3,1,1998
1055,Meno1055,Priezvisko1055,3,1,1998
1056,Meno1056,Priezvisko1056,3,1,1998
1057,Meno1057,Priezvisko1057,3,1,1998
1058,Meno1058,Priezvisko1058,3,1,1998
1059,Meno1059,Priezvisko1059,3,1,1998
106,Meno106,Priezvisko106,3,1,1998
1060,Meno1060,Priezvisko1060,3,1,1998
1061,Meno1061,Priezvisko1061,3,1,1998
1062,Meno1062,Priezvisko1062,3,1,1998
1063,Meno1063,Priezvisko1063,3,1,1998
1064,Meno1064,Priezvisko1064,3,1,1998
1065,Meno1065,Priezvisko1065,3,1,1998
1066,Meno1066,Priezvisko1066,3,1,1998
1067,Meno1067,Priezvisko1067,3,1,1998
1068,Meno1068,Priezvisko1068,3,1,1998
1069,Meno1069,Priezvisko1069,3,1,1998
107,Meno107,Priezvisko107,3,1,1998
1070,Meno1070,Priezvisko1070,3,1,1998
1071,Meno1071,Priezvisko1071,3,1,1998
1072,Meno1072,Priezvisko1072,3,1,1998
1073,Meno1073,Priezvisko1073,3,1,1998
1074,Meno1074,Priezvisko1074,3,1,1998
1075,Meno1075,Priezvisko1075,3,1,1998
1076,Meno1076,Priezvisko1076,3,1,1998
1077,Meno1077,Priezvisko1077,3,1,1998
1078,Meno1078,Priezvisko1078,3,1,1998
1079,Meno1079,Priezvisko1079,3,1,1998
108,Meno108,Priezvisko108,3,1,1998
1080,Meno1080,Priezvisko1080,3,1,1998
1081,Meno1081,Priezvisko1081,3,1,1998
1082,Meno1082,Priezvisko1082,3,1,1998
1083,Meno1083,Priezvisko1083,3,1,1998
1084,Meno1084,Priezvisko1084,3,1,1998
1085,Meno1085,Priezvisko1085,3,1,1998
1086,Meno1086,Priezvisko1086,3,1,1998
1087,Meno1087,Priezvisko1087,3,1,1998
1088,Meno1088,Priezvisko1088,3,1,1998
1089,Meno1089,Priezvisko1089,3,1,1998
109,Meno109,Priezvisko109,3,1,1998
1090,Meno1090,Priezvisko1090,3,1,1998
1091,Meno1091,Priezvisko1091,3,1,1998
1092,Meno1092,Priezvisko1092,3,1,1998
1093,Meno1093,Priezvisko1093,3,1,1998
1094,Meno1094,Priezvisko1094,3,1,1998
1095,Meno1095,Priezvisko1095,3,1,1998
1096,Meno1096,Priezvisko1096,3,1,1998
1097,Meno1097,Priezvisko1097,3,1,1998
1098,Meno1098,Priezvisko1098,3,1,1998
1099,Meno1099,Priezvisko1099,3,1,1998
11,Meno11,Priezvisko11,3,1,1998
110,Meno110,Priezvisko110,3,1,1998
1100,Meno1100,Priezvisko1100,3,1,1998
1101,Meno1101,Priezvisko1101,3,1,1998
1102,Meno1102,Priezvisko1102,3,1,1998
1103,Meno1103,Priezvisko1103,3,1,1998
1104,Meno1104,Priezvisko1104,3,1,1998
1105,Meno1105,Priezvisko1105,3,1,1998
1106,Meno1106,Priezvisko1106,3,1,1998
1107,Meno1107,Priezvisko1107,3,1,1998
1108,Meno1108,Priezvisko1108,3,1,1998
1109,Meno1109,Priezvisko1109,3,1,1998
111,Meno111,Priezvisko111,3,1,1998
1110,Meno1110,Priezvisko1110,3,1,1998
1111,Meno1111,Priezvisko1111,3,1,1998
1112,Meno1112,Priezvisko1112,3,1,1998
1113,Meno1113,Priezvisko1113,3,1,1998
1114,Meno1114,Priezvisko1114,3,1,1998
1115,Meno1115,Priezvisko1115,3,1,1998
1116,Meno1116,Priezvisko1116,3,1,1998
1117,Meno1117,Priezvisko1117,3,1,1998
1118,Meno1118,Priezvisko1118,3,1,1998
1119,Meno1119,Priezvisko1119,3,1,1998
112,Meno112,Priezvisko112,3,1,1998
1120,Meno1120,Priezvisko1120,3,1,1998
1121,Meno1121,Priezvisko1121,3,1,1998
1122,Meno1122,Priezvisko1122,3,1,1998
1123,Meno1123,Priezvisko1123,3,1,1998
1124,Meno1124,Priezvisko1124,3,1,1998
1125,Meno1125,Priezvisko1125,3,1,1998
1126,Meno1126,Priezvisko1126,3,1,1998
1127,Meno1127,Priezvisko1127,3,1,1998
1128,Meno1128,Priezvisko1128,3,1,1998
1129,Meno1129,Priezvisko1129,3,1,1998
113,Meno113,Priezvisko113,3,1,1998
1130,Meno1130,Priezvisko1130,3,1,1998
1131,Meno1131,Priezvisko1131,3,1,1998
1132,Meno1132,Priezvisko1132,3,1,1998
1133,Meno1133,Priezvisko1133,3,1,1998
1134,Meno1134,Priezvisko1134,3,1,1998
1135,Meno1135,Priezvisko1135,3,1,1998
1136,Meno1136,Priezvisko1136,3,1,1998
1137,Meno1137,Priezvisko1137,3,1,1998
1138,Meno1138,Priezvisko1138,3,1,1998
1139,Meno1139,Priezvisko1139,3,1,1998
114,Meno114,Priezvisko114,3,1,1998
1140,Meno1140,Priezvisko1140,3,1,1998
1141,Meno1141,Priezvisko1141,3,1,1998
1142,Meno1142,Priezvisko1142,3,1,1998
1143,Meno1143,Priezvisko1143,3,1,1998
1144,Meno1144,Priezvisko1144,3,1,1998
1145,Meno1145,Priezvisko1145,3,1,1998
1146,Meno1146,Priezvisko1146,3,1,1998
1147,Meno1147,Priezvisko1147,3,1,1998
1148,Meno1148,Priezvisko1148,3,1,1998
1149,Meno1149,Priezvisko1149,3,1,1998
115,Meno115,Priezvisko115,3,1,1998
1150,Meno1150,Priezvisko1150,3,1,1998
1151,Meno1151,Priezvisko1151,3,1,1998
1152,Meno1152,Priezvisko1152,3,1,1998
1153,Meno1153,Priezvisko1153,3,1,1998
1154,Meno1154,Priezvisko1154,3,1,1998
1155,Meno1155,Priezvisko1155,3,1,1998
1156,Meno1156,Priezvisko1156,3,1,1998
1157,Meno1157,Priezvisko1157,3,1,1998
1158,Meno1158,Priezvisko1158,3,1,1998
1159,Meno1159,Priezvisko1159,3,1,1998
116,Meno116,Priezvisko116,3,1,1998
1160,Meno1160,Priezvisko1160,3,1,1998
1161,Meno1161,Priezvisko1161,3,1,1998
1162,Meno1162,Priezvisko1162,3,1,1998
1163,Meno1163,Priezvisko1163,3,1,1998
1164,Meno1164,Priezvisko1164,3,1,1998
1165,Meno1165,Priezvisko1165,3,1,1998
1166,Meno1166,Priezvisko1166,3,1,1998
1167,Meno1167,Priezvisko1167,3,1,1998
1168,Meno1168,Priezvisko1168,3,1,1998
1169,Meno1169,Priezvisko1169,3,1,1998
117,Meno117,Priezvisko117,3,1,1998
1170,Meno1170,Priezvisko1170,3,1,1998
1171,Meno1171,Priezvisko1171,3,1,1998
1172,Meno1172,Priezvisko1172,3,1,1998
1173,Meno1173,Priezvisko1173,3,1,1998
1174,Meno1174,Priezvisko1174,3,1,1998
1175,Meno1175,Priezvisko1175,3,1,1998
1176,Meno1176,Priezvisko1176,3,1,1998
1177,Meno1177,Priezvisko1177,3,1,1998
1178,Meno1178,Priezvisko1178,3,1,1998
1179,Meno1179,Priezvisko1179,3,1,1998
118,Meno118,Priezvisko118,3,1,1998
1180,Meno1180,Priezvisko1180,3,1,1998
1181,Meno1181,Priezvisko1181,3,1,1998
1182,Meno1182,Priezvisko1182,3,1,1998
1183,Meno1183,Priezvisko1183,3,1,1998
1184,Meno1184,Priezvisko1184,3,1,1998
1185,Meno1185,Priezvisko1185,3,1,1998
1186,Meno1186,Priezvisko1186,3,1,1998
1187,Meno1187,Priezvisko1187,3,1,1998
1188,Meno1188,Priezvisko1188,3,1,1998
1189,Meno1189,Priezvisko1189,3,1,1998
119,Meno119,Priezvisko119,3,1,1998
1190,Meno1190,Priezvisko1190,3,1,1998
1191,Meno1191,Priezvisko1191,3,1,1998
1192,Meno1192,Priezvisko1192,3,1,1998
1193,Meno1193,Priezvisko1193,3,1,1998
1194,Meno1194,Priezvisko1194,3,1,1998
1195,Meno1195,Priezvisko1195,3,1,1998
1196,Meno1196,Priezvisko1196,3,1,1998
1197,Meno1197,Priezvisko1197,3,1,1998
1198,Meno1198,Priezvisko1198,3,1,1998
1199,Meno1199,Priezvisko1199,3,1,1998
12,Meno12,Priezvisko12,3,1,1998
120,Meno120,Priezvisko120,3,1,1998
1200,Meno1200,Priezvisko1200,3,1,1998
1201,Meno1201,Priezvisko1201,3,1,1998
1202,Meno1202,Priezvisko1202,3,1,1998
1203,Meno1203,Priezvisko1203,3,1,1998
1204,Meno1204,Priezvisko1204,3,1,1998
1205,Meno1205,Priezvisko1205,3,1,1998
1206,Meno1206,Priezvisko1206,3,1,1998
1207,Meno1207,Priezvisko1207,3,1,1998
1208,Meno1208,Priezvisko1208,3,1,1998
1209,Meno1209,Priezvisko1209,3,1,1998
121,Meno121,Priezvisko121,3,1,1998
1210,Meno1210,Priezvisko1210,3,1,1998
1211,Meno1211,Priezvisko1211,3,1,1998
1212,Meno1212,Priezvisko1212,3,1,1998
1213,Meno1213,Priezvisko1213,3,1,1998
1214,Meno1214,Priezvisko1214,3,1,1998
1215,Meno1215,Priezvisko1215,3,1,1998
1216,Meno1216,Priezvisko1216,3,1,1998
1217,Meno1217,Priezvisko1217,3,1,1998
1218,Meno1218,Priezvisko1218,3,1,1998
1219,Meno1219,Priezvisko1219,3,1,1998
122,Meno122,Priezvisko122,3,1,1998
1220,Meno1220,Priezvisko1220,3,1,1998
1221,Meno1221,Priezvisko1221,3,1,1998
1222,Meno1222,Priezvisko1222,3,1,1998
1223,Meno1223,Priezvisko1223,3,1,1998
1224,Meno1224,Priezvisko1224,3,1,1998
1225,Meno1225,Priezvisko1225,3,1,1998
1226,Meno1226,Priezvisko1226,3,1,1998
1227,Meno1227,Priezvisko1227,3,1,1998
1228,Meno1228,Priezvisko1228,3,1,1998
1229,Meno1229,Priezvisko1229,3,1,1998
123,Meno123,Priezvisko123,3,1,1998
1230,Meno1230,Priezvisko1230,3,1,1998
1231,Meno1231,Priezvisko1231,3,1,1998
1232,Meno1232,Priezvisko1232,3,1,1998
1233,Meno1233,Priezvisko1233,3,1,1998
1234,Meno1234,Priezvisko1234,3,1,1998
1235,Meno1235,Priezvisko1235,3,1,1998
1236,Meno1236,Priezvisko1236,3,1,1998
1237,Meno1237,Priezvisko1237,3,1,1998
1238,Meno1238,Priezvisko1238,3,1,1998
1239,Meno1239,Priezvisko1239,3,1,1998
124,Meno124,Priezvisko124,3,1,1998
1240,Meno1240,Priezvisko1240,3,1,1998
1241,Meno1241,Priezvisko1241,3,1,1998
1242,Meno1242,Priezvisko1242,3,1,1998
1243,Meno1243,Priezvisko1243,3,1,1998
1244,Meno1244,Priezvisko1244,3,1,1998
1245,Meno1245,Priezvisko1245,3,1,1998
1246,Meno1246,Priezvisko1246,3,1,1998
1247,Meno1247,Priezvisko1247,3,1,1998
1248,Meno1248,Priezvisko1248,3,1,1998
1249,Meno1249,Priezvisko1249,3,1,1998
125,Meno125,Priezvisko125,3,1,1998
1250,Meno1250,Priezvisko1250,3,1,1998
1251,Meno1251,Priezvisko1251,3,1,1998
1252,Meno1252,Priezvisko1252,3,1,1998
1253,Meno1253,Priezvisko1253,3,1,1998
1254,Meno1254,Priezvisko1254,3,1,1998
1255,Meno1255,Priezvisko1255,3,1,1998
1256,Meno1256,Priezvisko1256,3,1,1998
1257,Meno1257,Priezvisko1257,3,1,1998
1258,Meno1258,Priezvisko1258,3,1,1998
1259,Meno1259,Priezvisko1259,3,1,1998
126,Meno126,Priezvisko126,3,1,1998
1260,Meno1260,Priezvisko1260,3,1,1998
1261,Meno1261,Priezvisko1261,3,1,1998
1262,Meno1262,Priezvisko1262,3,1,1998
1263,Meno1263,Priezvisko1263,3,1,1998
1264,Meno1264,Priezvisko1264,3,1,1998
1265,Meno1265,Priezvisko1265,3,1,1998
1266,Meno1266,Priezvisko1266,3,1,1998
1267,Meno1267,Priezvisko1267,3,1,1998
1268,Meno1268,Priezvisko1268,3,1,1998
1269,Meno1269,Priezvisko1269,3,1,1998
127,Meno127,Priezvisko127,3,1,1998
1270,Meno1270,Priezvisko1270,3,1,1998
1271,Meno1271,Priezvisko1271,3,1,1998
1272,Meno1272,Priezvisko1272,3,1,1998
1273,Meno1273,Priezvisko1273,3,1,1998
1274,Meno1274,Priezvisko1274,3,1,1998
1275,Meno1275,Priezvisko1275,3,1,1998
1276,Meno1276,Priezvisko1276,3,1,1998
1277,Meno1277,Priezvisko1277,3,1,1998
1278,Meno1278,Priezvisko1278,3,1,1998
1279,Meno1279,Priezvisko1279,3,1,1998
128,Meno128,Priezvisko128,3,1,1998
1280,Meno1280,Priezvisko1280,3,1,1998
1281,Meno1281,Priezvisko1281,3,1,1998
1282,Meno1282,Priezvisko1282,3,1,1998
1283,Meno1283,Priezvisko1283,3,1,1998
1284,Meno1284,Priezvisko1284,3,1,1998
1285,Meno1285,Priezvisko1285,3,1,1998
1286,Meno1286,Priezvisko1286,3,1,1998
1287,Meno1287,Priezvisko1287,3,1,1998
1288,Meno1288,Priezvisko1288,3,1,1998
1289,Meno1289,Priezvisko1289,3,1,1998
129,Meno129,Priezvisko129,3,1,1998
1290,Meno1290,Priezvisko1290,3,1,1998
1291,Meno1291,Priezvisko1291,3,1,1998
1292,Meno1292,Priezvisko1292,3,1,1998
1293,Meno1293,Priezvisko1293,3,1,1998
1294,Meno1294,Priezvisko1294,3,1,1998
1295,Meno1295,Priezvisko1295,3,1,1998
1296,Meno1296,Priezvisko1296,3,1,1998
1297,Meno1297,Priezvisko1297,3,1,1998
1298,Meno1298,Priezvisko1298,3,1,1998
1299,Meno1299,Priezvisko1299,3,1,1998
13,Meno13,Priezvisko13,3,1,1998
130,Meno130,Priezvisko130,3,1,1998
1300,Meno1300,Priezvisko1300,3,1,1998
1301,Meno1301,Priezvisko1301,3,1,1998
1302,Meno1302,Priezvisko1302,3,1,1998
1303,Meno1303,Priezvisko1303,3,1,1998
1304,Meno1304,Priezvisko1304,3,1,1998
1305,Meno1305,Priezvisko1305,3,1,1998
1306,Meno1306,Priezvisko1306,3,1,1998
1307,Meno1307,Priezvisko1307,3,1,1998
1308,Meno1308,Priezvisko1308,3,1,1998
1309,Meno1309,Priezvisko1309,3,1,1998
131,Meno131,Priezvisko131,3,1,1998
1310,Meno1310,Priezvisko1310,3,1,1998
1311,Meno1311,Priezvisko1311,3,1,1998
1312,Meno1312,Priezvisko1312,3,1,1998
1313,Meno1313,Priezvisko1313,3,1,1998
1314,Meno1314,Priezvisko1314,3,1,1998
1315,Meno1315,Priezvisko1315,3,1,1998
1316,Meno1316,Priezvisko1316,3,1,1998
1317,Meno1317,Priezvisko1317,3,1,1998
1318,Meno1318,Priezvisko1318,3,1,1998
1319,Meno1319,Priezvisko1319,3,1,1998
132,Meno132,Priezvisko132,3,1,1998
1320,Meno1320,Priezvisko1320,3,1,1998
1321,Meno1321,Priezvisko1321,3,1,1998
1322,Meno1322,Priezvisko1322,3,1,1998
1323,Meno1323,Priezvisko1323,3,1,1998
1324,Meno1324,Priezvisko1324,3,1,1998
1325,Meno1325,Priezvisko1325,3,1,1998
1326,Meno1326,Priezvisko1326,3,1,1998
1327,Meno1327,Priezvisko1327,3,1,1998
1328,Meno1328,Priezvisko1328,3,1,1998
1329,Meno1329,Priezvisko1329,3,1,1998
133,Meno133,Priezvisko133,3,1,1998
1330,Meno1330,Priezvisko1330,3,1,1998
1331,Meno1331,Priezvisko1331,3,1,1998
1332,Meno1332,Priezvisko1332,3,1,1998
1333,Meno1333,Priezvisko1333,3,1,1998
1334,Meno1334,Priezvisko1334,3,1,1998
1335,Meno1335,Priezvisko1335,3,1,1998
1336,Meno1336,Priezvisko1336,3,1,1998
1337,Meno1337,Priezvisko1337,3,1,1998
1338,Meno1338,Priezvisko1338,3,1,1998
1339,Meno1339,Priezvisko1339,3,1,1998
134,Meno134,Priezvisko134,3,1,1998
1340,Meno1340,Priezvisko1340,3,1,1998
1341,Meno1341,Priezvisko1341,3,1,1998
1342,Meno1342,Priezvisko1342,3,1,1998
1343,Meno1343,Priezvisko1343,3,1,1998
1344,Meno1344,Priezvisko1344,3,1,1998
1345,Meno1345,Priezvisko1345,3,1,1998
1346,Meno1346,Priezvisko1346,3,1,1998
1347,Meno1347,Priezvisko1347,3,1,1998
1348,Meno1348,Priezvisko1348,3,1,1998
1349,Meno1349,Priezvisko1349,3,1,1998
135,Meno135,Priezvisko135,3,1,1998
1350,Meno1350,Priezvisko1350,3,1,1998
1351,Meno1351,Priezvisko1351,3,1,1998
1352,Meno1352,Priezvisko1352,3,1,1998
1353,Meno1353,Priezvisko1353,3,1,1998
1354,Meno1354,Priezvisko1354,3,1,1998
1355,Meno1355,Priezvisko1355,3,1,1998
1356,Meno1356,Priezvisko1356,3,1,1998
1357,Meno1357,Priezvisko1357,3,1,1998
1358,Meno1358,Priezvisko1358,3,1,1998
1359,Meno1359,Priezvisko1359,3,1,1998
136,Meno136,Priezvisko136,3,1,1998
1360,Meno1360,Priezvisko1360,3,1,1998
1361,Meno1361,Priezvisko1361,3,1,1998
1362,Meno1362,Priezvisko1362,3,1,1998
1363,Meno1363,Priezvisko1363,3,1,1998
1364,Meno1364,Priezvisko1364,3,1,1998
1365,Meno1365,Priezvisko1365,3,1,1998
1366,Meno1366,Priezvisko1366,3,1,1998
1367,Meno1367,Priezvisko1367,3,1,1998
1368,Meno1368,Priezvisko1368,3,1,1998
1369,Meno1369,Priezvisko1369,3,1,1998
137,Meno137,Priezvisko137,3,1,1998
1370,Meno1370,Priezvisko1370,3,1,1998
1371,Meno1371,Priezvisko1371,3,1,1998
1372,Meno1372,Priezvisko1372,3,1,1998
1373,Meno1373,Priezvisko1373,3,1,1998
1374,Meno1374,Priezvisko1374,3,1,1998
1375,Meno1375,Priezvisko1375,3,1,1998
1376,Meno1376,Priezvisko1376,3,1,1998
1377,Meno1377,Priezvisko1377,3,1,1998
1378,Meno1378,Priezvisko1378,3,1,1998
1379,Meno1379,Priezvisko1379,3,1,1998
138,Meno138,Priezvisko138,3,1,1998
1380,Meno1380,Priezvisko1380,3,1,1998
1381,Meno1381,Priezvisko1381,3,1,1998
1382,Meno1382,Priezvisko1382,3,1,1998
1383,Meno1383,Priezvisko1383,3,1,1998
1384,Meno1384,Priezvisko1384,3,1,1998
1385,Meno1385,Priezvisko1385,3,1,1998
1386,Meno1386,Priezvisko1386,3,1,1998
1387,Meno1387,Priezvisko1387,3,1,1998
1388,Meno1388,Priezvisko1388,3,1,1998
1389,Meno1389,Priezvisko1389,3,1,1998
139,Meno139,Priezvisko139,3,1,1998
1390,Meno1390,Priezvisko1390,3,1,1998
1391,Meno1391,Priezvisko1391,3,1,1998
1392,Meno1392,Priezvisko1392,3,1,1998
1393,Meno1393,Priezvisko1393,3,1,1998
1394,Meno1394,Priezvisko1394,3,1,1998
1395,Meno1395,Priezvisko1395,3,1,1998
1396,Meno1396,Priezvisko1396,3,1,1998
1397,Meno1397,Priezvisko1397,3,1,1998
1398,Meno1398,Priezvisko1398,3,1,1998
1399,Meno1399,Priezvisko1399,3,1,1998
14,Meno14,Priezvisko14,3,1,1998
140,Meno140,Priezvisko140,3,1,1998
1400,Meno1400,Priezvisko1400,3,1,1998
1401,Meno1401,Priezvisko1401,3,1,1998
1402,Meno1402,Priezvisko1402,3,1,1998
1403,Meno1403,Priezvisko1403,3,1,1998
1404,Meno1404,Priezvisko1404,3,1,1998
1405,Meno1405,Priezvisko1405,3,1,1998
1406,Meno1406,Priezvisko1406,3,1,1998
1407,Meno1407,Priezvisko1407,3,1,1998
1408,Meno1408,Priezvisko1408,3,1,1998
1409,Meno1409,Priezvisko1409,3,1,1998
141,Meno141,Priezvisko141,3,1,1998
1410,Meno1410,Priezvisko1410,3,1,1998
1411,Meno1411,Priezvisko1411,3,1,1998
1412,Meno1412,Priezvisko1412,3,1,1998
1413,Meno1413,Priezvisko1413,3,1,1998
1414,Meno1414,Priezvisko1414,3,1,1998
1415,Meno1415,Priezvisko1415,3,1,1998
1416,Meno1416,Priezvisko1416,3,1,1998
1417,Meno1417,Priezvisko1417,3,1,1998
1418,Meno1418,Priezvisko1418,3,1,1998
1419,Meno1419,Priezvisko1419,3,1,1998
142,Meno142,Priezvisko142,3,1,1998
1420,Meno1420,Priezvisko1420,3,1,1998
1421,Meno1421,Priezvisko1421,3,1,1998
1422,Meno1422,Priezvisko1422,3,1,1998
1423,Meno1423,Priezvisko1423,3,1,1998
1424,Meno1424,Priezvisko1424,3,1,1998
1425,Meno1425,Priezvisko1425,3,1,1998
1426,Meno1426,Priezvisko1426,3,1,1998
1427,Meno1427,Priezvisko1427,3,1,1998
1428,Meno1428,Priezvisko1428,3,1,1998
1429,Meno1429,Priezvisko1429,3,1,1998
143,Meno143,Priezvisko143,3,1,1998
1430,Meno1430,Priezvisko1430,3,1,1998
1431,Meno1431,Priezvisko1431,3,1,1998
1432,Meno1432,Priezvisko1432,3,1,1998
1433,Meno1433,Priezvisko1433,3,1,1998
1434,Meno1434,Priezvisko1434,3,1,1998
1435,Meno1435,Priezvisko1435,3,1,1998
1436,Meno1436,Priezvisko1436,3,1,1998
1437,Meno1437,Priezvisko1437,3,1,1998
1438,Meno1438,Priezvisko1438,3,1,1998
1439,Meno1439,Priezvisko1439,3,1,1998
144,Meno144,Priezvisko144,3,1,1998
1440,Meno1440,Priezvisko1440,3,1,1998
1441,Meno1441,Priezvisko1441,3,1,1998
1442,Meno1442,Priezvisko1442,3,1,1998
1443,Meno1443,Priezvisko1443,3,1,1998
1444,Meno1444,Priezvisko1444,3,1,1998
1445,Meno1445,Priezvisko1445,3,1,1998
1446,Meno1446,Priezvisko1446,3,1,1998
1447,Meno1447,Priezvisko1447,3,1,1998
1448,Meno1448,Priezvisko1448,3,1,1998
1449,Meno1449,Priezvisko1449,3,1,1998
145,Meno145,Priezvisko145,3,1,1998
1450,Meno1450,Priezvisko1450,3,1,1998
1451,Meno1451,Priezvisko1451,3,1,1998
1452,Meno1452,Priezvisko1452,3,1,1998
1453,Meno1453,Priezvisko1453,3,1,1998
1454,Meno1454,Priezvisko1454,3,1,1998
1455,Meno1455,Priezvisko1455,3,1,1998
1456,Meno1456,Priezvisko1456,3,1,1998
1457,Meno1457,Priezvisko1457,3,1,1998
1458,Meno1458,Priezvisko1458,3,1,1998
1459,Meno1459,Priezvisko1459,3,1,1998
146,Meno146,Priezvisko146,3,1,1998
1460,Meno1460,Priezvisko1460,3,1,1998
1461,Meno1461,Priezvisko1461,3,1,1998
1462,Meno1462,Priezvisko1462,3,1,1998
1463,Meno1463,Priezvisko1463,3,1,1998
1464,Meno1464,Priezvisko1464,3,1,1998
1465,Meno1465,Priezvisko1465,3,1,1998
1466,Meno1466,Priezvisko1466,3,1,1998
1467,Meno1467,Priezvisko1467,3,1,1998
1468,Meno1468,Priezvisko1468,3,1,1998
1469,Meno1469,Priezvisko1469,3,1,1998
147,Meno147,Priezvisko147,3,1,1998
1470,Meno1470,Priezvisko1470,3,1,1998
1471,Meno1471,Priezvisko1471,3,1,1998
1472,Meno1472,Priezvisko1472,3,1,1998
1473,Meno1473,Priezvisko1473,3,1,1998
1474,Meno1474,Priezvisko1474,3,1,1998
1475,Meno1475,Priezvisko1475,3,1,1998
1476,Meno1476,Priezvisko1476,3,1,1998
1477,Meno1477,Priezvisko1477,3,1,1998
1478,Meno1478,Priezvisko1478,3,1,1998
1479,Meno1479,Priezvisko1479,3,1,1998
148,Meno148,Priezvisko148,3,1,1998
1480,Meno1480,Priezvisko1480,3,1,1998
1481,Meno1481,Priezvisko1481,3,1,1998
1482,Meno1482,Priezvisko1482,3,1,1998
1483,Meno1483,Priezvisko1483,3,1,1998
1484,Meno1484,Priezvisko1484,3,1,1998
1485,Meno1485,Priezvisko1485,3,1,1998
1486,Meno1486,Priezvisko1486,3,1,1998
1487,Meno1487,Priezvisko1487,3,1,1998
1488,Meno1488,Priezvisko1488,3,1,1998
1489,Meno1489,Priezvisko1489,3,1,1998
149,Meno149,Priezvisko149,3,1,1998
1490,Meno1490,Priezvisko1490,3,1,1998
1491,Meno1491,Priezvisko1491,3,1,1998
1492,Meno1492,Priezvisko1492,3,1,1998
1493,Meno1493,Priezvisko1493,3,1,1998
1494,Meno1494,Priezvisko1494,3,1,1998
1495,Meno1495,Priezvisko1495,3,1,1998
1496,Meno1496,Priezvisko1496,3,1,1998
1497,Meno1497,Priezvisko1497,3,1,1998
1498,Meno1498,Priezvisko1498,3,1,1998
1499,Meno1499,Priezvisko1499,3,1,1998
15,Meno15,Priezvisko15,3,1,1998
150,Meno150,Priezvisko150,3,1,1998
1500,Meno1500,Priezvisko1500,3,1,1998
1501,Meno1501,Priezvisko1501,3,1,1998
1502,Meno1502,Priezvisko1502,3,1,1998
1503,Meno1503,Priezvisko1503,3,1,1998
1504,Meno1504,Priezvisko1504,3,1,1998
1505,Meno1505,Priezvisko1505,3,1,1998
1506,Meno1506,Priezvisko1506,3,1,1998
